"subject","session","window_iter","window_length","window_start","x","y","letter_loc","face_dir","choose_onset","choose_rt_time","choose_reactiontime","num_moves","num_turns","num_north","num_south","num_west","num_east","mean_reactiontime","sd_reactiontime"
"3","2","10","36000","367220","-1 -1 -1 -2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5","3 6 6 6 6 3.75 3.75 3.75 3.75 6 6 3.75 0","I C C B B H H G G A A G L","E N W W S S W W N W S S E","368642 372662 377048 380150 381818 383936 385904 388289 390274 392325 396028 399447 401565","368729 373126 378395 380714 382241 384222 386518 388483 390510 392620 397751 399815 401825","87 464 1347 564 423 286 614 194 236 295 1723 368 260","8","5","2","4","5","2","527.769230769231","476.460588409674"
"3","2","11","36000","401780","-5.5 -5.5 -5.5 -2.5 -2.5 -2.5 -2.5 -2.5 -3.75 -5.25 -5.25","0 3.75 3.75 3.75 3.75 -2 -5.75 -5.75 -5.75 -5.75 -2.25","L G G H H Q T T X Z P","N N E E S S S W W N E","406201 408253 411305 413373 415708 417859 424997 427949 429801 431218 435488","406543 408650 411633 413913 416104 421128 425253 428113 429887 433028 436083","342 397 328 540 396 3269 256 164 86 1810 595","7","4","3","3","2","3","743.909090909091","957.051665746991"
"3","2","12","36000","436340","-5.25 -5.25 -3.75 -3.75 -3.75 -0.5 -0.5 -3.75 -3.75 -3.75 -3.75","-2.25 -5.75 -5.75 -5.75 -7.75 -7.75 -7.75 -7.75 -5.75 -5.75 -5.75","P Z X X V Y Y V X X X","S E E S E S W N N E S","440208 442126 446278 447846 449964 453450 456169 461272 465608 468477 471062","440428 442246 446790 448197 450186 453893 458016 462121 466701 469297 471841","220 120 512 351 222 443 1847 849 1093 820 779","6","5","2","4","1","4","659.636363636364","501.343848616351"
"3","2","13","36000","470900","-3.75 -3.75 -2.5 2 3.5 2 -2.5 -2.5 -2.5 -2.5 2 2","-5.75 -5.75 -5.75 -5.75 -7.75 -5.75 -5.75 -5.75 -2 -2 -2 -2","X X T U W U T T Q Q R R","S E E E W W W N N E E N","471062 473597 475749 477200 480502 486639 493694 496896 498998 502050 504135 506703","471841 473987 476203 477961 480986 487927 494288 497311 499385 502369 504251 507118","779 390 454 761 484 1288 594 415 387 319 116 415","7","5","3","1","3","5","533.5","299.117337876262"
"3","2","14","28311","505460","2 2 2 2 5.5 8.5 8.5 8.5 8.5 8.5","-2 3 6 6 6 6 6 1.5 1.5 6","R J D D E F F N N F","N N N E E E S S N N","506703 508821 512190 514942 519745 521413 523748 525966 529769 533771","507118 508933 512466 517975 520140 521987 524240 526312 530609 534018","415 112 276 3033 395 574 492 346 840 247","6","4","5","2","0","3","673","852.749409589685"
"4","2","1","36000","40472","2 2 2 2 -2.5 -2.5 -2.5 -2.5 -3.75 -5.25 -5.25 -5.25 -5.25","-5.75 -5.75 -2 -2 -2 -2 -5.75 -5.75 -5.75 -5.75 -2.25 -2.25 -5.75","U U R R Q Q T T X Z P P Z","E N N W W S S W W N E S E","40472 45125 48151 51138 53151 56150 57977 60737 63150 64763 67869 72415 74562","42516 46392 48407 51438 53662 56202 58008 61420 63408 65387 68280 72854 74948","2044 1267 256 300 511 52 31 683 258 624 411 439 386","8","5","3","3","4","3","558.615384615385","546.195102269866"
"4","2","2","36000","75032","-3.75 -3.75 -3.75 -3.75 -3.75 -3.75 -2.5 2 2 2 2 5.5 5.5 5.5","-5.75 -5.75 -7.75 -7.75 -5.75 -5.75 -5.75 -5.75 -5.75 -2 -2 -2 -2 1.25","X X V V X X T U U R R S S M","E S E N N E E E N N E E N N","79014 81387 83881 87293 89293 91266 93586 95319 98239 99985 102958 105118 107651 109517","79672 82091 84000 87579 89478 91801 94306 95691 98243 100226 103393 105392 107789 109761","658 704 119 286 185 535 720 372 4 241 435 274 138 244","8","6","6","1","0","7","351.071428571429","228.242942189546"
"4","2","3","36000","109592","5.5 5.5 5.5 5.5 8.5 8.5 8.5 5.5 2 -1 -1 -1 -1","6 6 6 6 6 6 6 6 6 6 6 3 6","E E E E F F F E D C C I C","N W S E E S W W W W S E N","112157 115304 117716 120689 122623 124489 126609 128849 131235 133821 135874 137887 142007","112421 115398 118898 120833 122692 124855 127062 129454 131670 134057 136099 138048 142417","264 94 1182 144 69 366 453 605 435 236 225 161 410","7","6","2","3","5","3","357.230769230769","293.957240044124"
"4","2","4","36000","144152","-1 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5","6 6 6 3.75 -2 -2 -2 -2 -2 3.75 3.75 3.75 3.75 6","C B B H Q Q Q Q Q H H G G A","W W S S S E N E N N W W N W","146353 148566 149993 152139 154139 158645 160818 162871 167044 169404 173483 175470 177523 179603","146769 148883 150411 152454 154755 159093 161115 165270 167643 169661 173712 175701 177787 179776","416 317 418 315 616 448 297 2399 599 257 229 231 264 173","6","8","4","3","5","2","498.5","563.116977873364"
"4","2","5","36000","178712","-5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -2.5 -2.5 -2.5 -2.5 -1 2 2 2","6 6 3.75 0 0 3.75 3.75 3.75 3.75 6 6 6 6 6 3","A A G L L G G H H B B C D D J","W S S E N N E E N N E E E S S","179603 183189 185202 187095 191641 193654 196427 198547 200547 202493 204440 206839 207866 210092 212039","179776 183484 185314 187265 191924 193736 196799 198729 200769 202640 205111 206990 208443 210310 215011","173 295 112 170 283 82 372 182 222 147 671 151 577 218 2972","9","6","4","4","1","6","441.8","719.428463633261"
"4","2","6","36000","213272","2 2 2 2 2 2 2 4 2 2","-2 -2 -2 -2 -2 3 3 4.5 3 3","R R R R R J J K J J","S W S E N N E E W N","217345 221331 223437 225690 227597 229463 232983 235529 242662 248941","217987 221639 223969 225801 227746 229682 233797 235944 243026 249487","642 308 532 111 149 219 814 415 364 546","4","6","3","2","2","3","410","225.331360938113"
"4","2","7","36000","247832","2 2 2 2 2 2 2 2 2 2 2 2 2","3 3 3 -2 -5.75 -5.75 -5.75 -2 -2 -2 -2 -2 3","J J J R U U U R R R R R J","N E S S S W N N W S E N N","248941 251207 254114 256220 259846 262873 265366 267592 273605 275431 277737 279924 281857","249487 252397 254423 256513 260140 263632 265864 270884 273726 276015 278131 280124 282145","546 1190 309 293 294 759 498 3292 121 584 394 200 288","4","9","5","4","2","2","674.461538461538","834.841762989112"
"4","2","8","36000","282392","2 4 2 2 2","3 4.5 3 3 3","J K J J J","E E W N E","285443 287216 294402 300761 308747","285484 287681 294842 307017 325204","41 465 440 6256 16457","2","3","1","0","1","3","4731.8","7043.2988506807"
"4","2","9","36000","316952","2 2 2 2 3.5 2","3 -2 -5.75 -5.75 -7.75 -5.75","J R U U W U","S S S E W W","326932 328971 332931 340943 343130 349089","327195 329577 338211 341328 343403 349486","263 606 5280 385 273 397","4","2","0","3","2","1","1200.66666666667","2002.27697051798"
"4","2","10","36000","351512","-2.5 -3.75 -5.25 -5.25 -5.25 -5.25 -3.75 -2.5","-5.75 -5.75 -5.75 -2.25 -2.25 -5.75 -5.75 -5.75","T X Z P P Z X T","W W N E S E E E","355288 358821 371566 374873 379512 381618 386071 387458","356202 370208 372408 375356 379887 382012 386378 389460","914 11387 842 483 375 394 307 2002","7","1","1","1","2","4","2088","3797.77340781975"
"4","2","11","36000","386072","-2.5 -2.5 -2.5 -2.5 2 2 2 2 3.5 2","-5.75 -5.75 -2 -2 -2 -2 -5.75 -5.75 -7.75 -5.75","T T Q Q R R U U W U","E N N E E S S E W W","387458 390471 392684 397043 399350 402296 404322 409242 411441 417681","389460 390854 394387 397575 399809 402525 406537 409641 412002 417937","2002 383 1703 532 459 229 2215 399 561 256","6","4","2","2","2","4","873.9","775.293413990973"
"4","2","12","36000","420632","2 2 2 2 2 -2.5 -2.5 -2.5 -2.5 -3.75 -5.25 -5.25","-5.75 -2 -2 -2 -2 -2 -2 -5.75 -5.75 -5.75 -5.75 -2.25","U R R R R Q Q T T X Z P","N N E N W W S S W W N E","423733 425760 429533 431492 433372 435239 437758 444638 447397 449237 450930 453916","424044 426799 429767 431642 433523 435271 442840 444660 447510 449576 451433 454384","311 1039 234 150 151 32 5082 22 113 339 503 468","6","6","4","2","4","2","703.666666666667","1406.55907243259"
"4","2","13","36000","455192","-5.25 -5.25 -3.75 -3.75 -3.75 -3.75 -3.75 -3.75 -2.5 -2.5 -2.5 -2.5 -2.5","-2.25 -5.75 -5.75 -5.75 -7.75 -7.75 -5.75 -5.75 -5.75 -5.75 -2 3.75 3.75","P Z X X V V X X T T Q H H","S E E S E N N E E N N N W","458529 460529 464835 466328 468768 472328 474367 476407 478487 479713 481767 485299 489326","458809 460777 465231 466994 469052 472637 474615 476703 478708 479934 482603 485500 489569","280 248 396 666 284 309 248 296 221 221 836 201 243","7","6","5","2","1","5","342.230769230769","191.26253939117"
"4","2","14","20038","489752","-5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5","3.75 3.75 3.75 3.75 0 0 3.75 6","G G G G L L G A","W N E S E N N W","491325 493712 496018 497818 499991 504750 507030 509790","491891 494197 496073 498201 500362 505309 507099 530508","566 485 55 383 371 559 69 20718","4","4","3","1","2","2","2900.75","7201.99275498505"
"4","4","1","36000","44491","-2.5 -2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -2.5 -2.5 -2.5","3.75 3.75 3.75 3.75 0 0 3.75 6 6 3.75 3.75 3.75 3.75 -2","H H G G L L G A A G G H H Q","S W W S E N N W S S E E S S","44491 47437 49930 52263 54596 59329 62009 65048 68954 71461 73634 75700 77793 80380","45671 48132 50455 52810 54931 60291 62379 65521 69732 71838 73948 75977 78584 80829","1180 695 525 547 335 962 370 473 778 377 314 277 791 449","8","6","2","6","3","3","576.642857142857","269.378089207446"
"4","4","2","36000","79051","-2.5 -2.5 2 5.5 5.5 5.5 5.5 3.5 5.5 5.5","-2 -2 -2 -2 -2 1.25 1.25 -0.5 1.25 1.25","Q Q R S S M M O M M","S E E E N N W E E S","80380 84713 87752 90725 93431 95791 98458 100551 106990 113242","80829 86041 88231 91175 94051 96070 98828 101348 107445 114949","449 1328 479 450 620 279 370 797 455 1707","6","4","2","2","1","5","693.4","464.795582308323"
"4","4","3","36000","113611","5.5 5.5 5.5 5.5 2 2 2 2 4 2","1.25 1.25 6 6 6 6 3 3 4.5 3","M M E E D D J J K J","W N N W W S S E E W","116682 120308 122535 125628 127681 130200 132467 135200 137320 144412","118580 120809 122740 125951 128061 130724 132862 135519 137691 144991","1898 501 205 323 380 524 395 319 371 579","5","5","2","2","4","2","549.5","486.472621132075"
"4","4","4","36000","148171","2 2 2 2 2 2 2 2 2 -2.5 -2.5 -2.5","3 3 3 -2 -2 -2 -2 -2 -2 -2 -2 3.75","J J J R R R R R R Q Q H","N E S S E N E N W W N N","150905 153318 157264 159584 163183 165303 169929 172022 174235 176288 179275 181661","151588 155521 157786 159827 163512 168207 170324 172524 174577 176779 179870 182285","683 2203 522 243 329 2904 395 502 342 491 595 624","3","9","5","2","2","3","819.416666666667","833.65781712919"
"4","4","5","36000","182731","-2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -2.5 -2.5 -2.5 -2.5","3.75 3.75 3.75 0 0 3.75 6 6 3.75 3.75 3.75 3.75 6 6","H G G L L G A A G G H H B B","W W S E N N W S S E E N N E","186087 188180 190260 192247 196939 199206 202219 206005 208311 210378 212391 214644 216630 218697","186439 188434 190479 192554 197487 199529 202584 206599 208603 210639 212819 214906 216899 218969","352 254 219 307 548 323 365 594 292 261 428 262 269 272","7","7","4","3","3","4","339","112.314119942515"
"4","4","6","36000","217291","-2.5 -1 2 5.5 8.5 8.5 8.5 8.5 8.5 8.5 5.5 5.5 5.5 5.5","6 6 6 6 6 6 1.5 1.5 6 6 6 6 1.25 -2","B C D E F F N N F F E E M S","E E E E E S S N N W W S S S","218697 220683 221816 224389 226282 228429 230402 234255 238081 242107 244187 246280 248453 252053","218969 220923 222736 224992 226631 228666 230780 234887 238602 242430 244474 246634 248584 252891","272 240 920 603 349 237 378 632 521 323 287 354 131 838","9","5","2","5","2","5","434.642857142857","235.327793364214"
"4","4","7","36000","251851","5.5 5.5 5.5 5.5 5.5 3.5 5.5 5.5 5.5 5.5 8.5 8.5","-2 -2 -2 1.25 1.25 -0.5 1.25 1.25 6 6 6 6","S S S M M O M M E E F F","S W N N W E E N N E E S","252053 255519 257879 260345 262945 264918 271117 277303 279463 282942 284849 287008","252891 256172 258561 260548 263186 265459 271490 277738 280067 283053 285221 287329","838 653 682 203 241 541 373 435 604 111 372 321","6","6","4","2","2","4","447.833333333333","218.675281611523"
"4","4","8","36000","286411","8.5 8.5 5.5 5.5 5.5 2 2 2 -1 -1 -1 -1 -1 -1","6 6 6 6 6 6 6 6 6 6 3 6 6 6","F F E E E D D D C C I C C C","S W W S W W S W W S E N E S","287008 289088 291195 293354 295448 298554 300860 302873 306606 308873 311006 315232 319618 321671","287329 289415 291573 293633 296752 298716 301117 304848 307050 309226 311286 315661 319875 322875","321 327 378 279 1304 162 257 1975 444 353 280 429 257 1204","5","9","1","5","6","2","569.285714285714","532.531895552013"
"4","4","9","36000","320971","-1 -1 -2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5","6 6 6 6 3.75 3.75 3.75 3.75 0 0 3.75 6 6 3.75","C C B B H H G G L L G A A G","S W W S S W W S E N N W S S","321671 324724 327017 328404 330523 332470 334750 336803 338816 343295 345335 349801 353494 355507","322875 325214 327274 328792 330787 332947 334977 337010 338902 343598 347123 350081 353787 355896","1204 490 257 388 264 477 227 207 86 303 1788 280 293 389","7","7","2","6","5","1","475.214285714286","459.768366190466"
"4","4","10","36000","355531","-5.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 2 3.5 2","3.75 3.75 3.75 -2 -2 -2 -5.75 -5.75 -5.75 -7.75 -5.75","G H H Q Q Q T T U W U","E E S S E S S E E W W","357693 359773 361786 363853 368092 370199 372665 375758 377931 380851 387277","358008 359986 362055 364200 368486 370855 373040 376169 378299 381608 388198","315 213 269 347 394 656 375 411 368 757 921","6","5","0","4","2","5","456.909090909091","221.984438439029"
"4","4","11","36000","390091","2 2 2 -2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5 -5.5 -5.5","-5.75 -2 -2 -2 -2 3.75 3.75 3.75 3.75 0 0 3.75","U R R Q Q H H G G L L G","N N W W N N W W S E N N","393982 396262 399488 401448 404235 406461 410580 412594 414673 416753 421366 423379","394545 396764 399727 401748 404664 406758 410855 412847 414970 416972 421651 423583","563 502 239 300 429 297 275 253 297 219 285 204","6","6","6","1","4","1","321.916666666667","114.186815297909"
"4","4","12","36000","424651","-5.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -3.75 -3.75 -3.75 -0.5 -0.5 -3.75","3.75 3.75 3.75 3.75 3.75 -2 -5.75 -5.75 -5.75 -5.75 -7.75 -7.75 -7.75 -7.75","G H H H H Q T T X X V Y Y V","E E N W S S S W W S E S W N","426272 428325 430351 432191 434178 436684 440724 443777 445710 447656 449922 453429 456242 460201","426566 428520 430477 432428 434893 436849 441061 444005 446289 448149 450149 454243 456901 460474","294 195 126 237 715 165 337 228 579 493 227 814 659 273","7","7","2","5","4","3","381.571428571429","225.896407260467"
"4","4","13","36000","459211","-3.75 -3.75 -5.25 -5.25 -5.25 -5.25 -3.75 -2.5 2 3.5 2","-7.75 -5.75 -5.75 -2.25 -2.25 -5.75 -5.75 -5.75 -5.75 -7.75 -5.75","V X Z P P Z X T U W U","N N N E S E E E E W W","460201 463987 466334 470667 475426 477879 482199 483652 485372 488331 494450","460474 464543 466670 471272 476152 478147 482580 484342 485787 488759 494961","273 556 336 605 726 268 381 690 415 428 511","10","1","3","1","2","5","471.727272727273","158.582527984069"
"4","4","14","24810","493771","2 2 2 2 5.5 5.5 5.5 5.5 3.5","-5.75 -5.75 -2 -2 -2 -2 1.25 1.25 -0.5","U U R R S S M M O","W N N E E N N W E","494450 501610 503889 506809 509075 511648 513902 516555 518581","494961 502152 504110 507357 509382 512136 514163 516837 518993","511 542 221 548 307 488 261 282 412","5","4","4","0","2","3","396.888888888889","130.443900244937"
"5","1","1","36000","205834","2 3.5 2 2 2 2 5.5 5.5","-5.75 -7.75 -5.75 -5.75 -2 -2 -2 -2","U W U U R R S S","E W W N N E E N","205834 211246 219859 228604 231031 234617 236884 239870","208562 214172 222830 229322 231884 235157 237635 240483","2728 2926 2971 718 853 540 751 613","5","3","3","0","2","3","1512.5","1134.1172778862"
"5","1","2","36000","240394","5.5 5.5 5.5 8.5 8.5 8.5 8.5 8.5 8.5 5.5 2","1.25 6 6 6 6 1.5 1.5 6 6 6 6","M E E F F N N F F E D","N N E E S S N N W W W","242243 245189 248562 250669 253082 255108 260214 265947 269840 272173 274519","242793 245668 248877 251292 253377 256744 262768 266317 270432 272726 275035","550 479 315 623 295 1636 2554 370 592 553 516","7","4","4","2","3","2","771.181818181818","694.494466238835"
"5","1","3","36000","274954","-1 -2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -2.5 -2.5 -2.5","6 6 6 3.75 3.75 3.75 3.75 0 0 3.75 3.75 3.75 3.75 3.75","C B B H H G G L L G G H H H","W W S S W W S E N N E E S W","277186 280905 282612 284691 287065 289344 291357 293424 298023 301263 304276 306436 308595 310609","279108 281481 282969 285386 287537 289541 291640 293618 299538 301589 304666 306779 308824 313074","1922 576 357 695 472 197 283 194 1515 326 390 343 229 2465","7","7","2","4","5","3","711.714285714286","719.190081707453"
"5","1","4","36000","309514","-2.5 -5.5 -5.5 -5.5 -5.5 -5.5 -5.5 -2.5 -2.5 -2.5 -2.5 -2.5 -3.75","3.75 3.75 3.75 6 6 3.75 3.75 3.75 3.75 -2 -5.75 -5.75 -5.75","H G G A A G G H H Q T T X","W W N W S S E E S S S W W","310609 314848 317301 319381 322954 326753 328887 330980 332993 335046 339285 342432 344445","313074 315498 317565 319530 325039 327097 329239 331201 333253 335410 339724 342744 345465","2465 650 264 149 2085 344 352 221 260 364 439 312 1020","7","6","1","5","5","2","686.538461538462","743.423008273735"
"5","1","5","36000","344074","-3.75 -3.75 -3.75 -0.5 -0.5 -3.75 -3.75 -5.25 -5.25 -5.25 -5.25","-5.75 -5.75 -7.75 -7.75 -7.75 -7.75 -5.75 -5.75 -2.25 -2.25 -5.75","X X V Y Y V X Z P P Z","W S E S W N N N E S E","344445 346831 349164 352817 355483 359950 363589 365829 370175 374615 377188","345465 347376 349542 353503 356666 360060 364031 366192 370465 375453 377512","1020 545 378 686 1183 110 442 363 290 838 324","8","3","3","3","2","3","561.727272727273","333.17175477795"
"5","1","6","36000","378634","-3.75 -2.5 2 3.5 2 2 2 2","-5.75 -5.75 -5.75 -7.75 -5.75 -5.75 -2 -2","X T U W U U R R","E E E W W N N E","381561 383440 385800 392479 398599 404865 408011 412690","382376 384795 389930 392936 399092 406298 409957 413094","815 1355 4130 457 493 1433 1946 404","6","2","2","0","2","4","1379.125","1241.93299077343"
"5","1","7","36000","413194","2 2 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -5.5 -5.5 -5.5 -5.5 -5.5","-2 -2 -2 -2 -2 -2 3.75 3.75 3.75 3.75 6 6 3.75","R R Q Q Q Q H H G G A A G","N W W S E N N W W N W S S","414823 417063 418810 422183 427782 430502 432501 436528 438581 440847 442887 446580 448486","415324 417098 419710 425404 428768 430752 432722 436828 439020 441061 443157 446775 448527","501 35 900 3221 986 250 221 300 439 214 270 195 41","5","8","4","3","5","1","582.538461538462","844.105208231831"
"5","1","8","36000","447754","-5.5 -5.5 -5.5 -5.5 -5.5 -2.5 -2.5 -2.5 -2.5 -2.5 -2.5 -1 -1 -1","3.75 0 0 3.75 3.75 3.75 3.75 6 6 6 6 6 6 3","G L L G G H H B B B B C C I","S E N N E E N N E S E E S E","448486 450299 455032 456845 459552 462071 464071 466084 467951 469951 474483 478483 479429 481923","448527 450646 455129 456849 460332 462248 464372 466175 468231 472710 476726 478534 480070 482643","41 347 97 4 780 177 301 91 280 2759 2243 51 641 720","7","7","4","3","0","7","609.428571428571","846.889940564045"
"5","1","9","36000","482314","-1 -1 2 2 2 5.5 5.5 5.5 5.5 3.5 5.5","6 6 6 6 6 6 6 1.25 1.25 -0.5 1.25","C C D D D E E M M O M","N E E S E E S S W E E","486589 492655 494774 496734 498747 500707 502014 504067 507826 509906 515732","488721 492996 495072 497016 498926 500738 502347 504395 508184 510070 516184","2132 341 298 282 179 31 333 328 358 164 452","6","5","1","3","1","6","445.272727272727","570.957632562888"
"5","1","10","36000","516874","5.5 5.5 5.5 5.5 5.5 2 2 2 5.5 5.5 5.5 2","1.25 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2 -2","M S S S S R R R S S S R","S S W N W W S E E N W W","522011 524144 527211 529411 532543 535050 537623 539849 542356 547355 549355 552515","522405 524603 527692 530769 533261 535277 538119 540558 545109 547592 550718 553072","394 459 481 1358 718 227 496 709 2753 237 1363 557","4","8","2","3","5","2","812.666666666667","715.748982577416"
"5","1","11","36000","551434","2 2 2 -2.5 -2.5 -2.5 -2.5 -3.75 -5.25 -5.25 -5.25 -5.25 -3.75 -3.75","-2 -2 -2 -2 -2 -5.75 -5.75 -5.75 -5.75 -2.25 -2.25 -5.75 -5.75 -5.75","R R R Q Q T T X Z P P Z X X","W N W W S S W W N E S E E S","552515 555434 557581 559847 562513 564633 567606 569433 571219 574139 578565 580551 584844 586351","553072 555780 558126 560026 562835 564871 567730 569514 571644 574422 578846 580784 585258 586616","557 346 545 179 322 238 124 81 425 283 281 233 414 265","8","6","2","4","5","3","306.642857142857","141.547277854899"
"5","1","12","36000","585994","-3.75 -3.75 -3.75 -3.75 -3.75 -2.5 -2.5 -2.5 2 3.5 2 2 2","-5.75 -7.75 -7.75 -5.75 -5.75 -5.75 -5.75 -5.75 -5.75 -7.75 -5.75 -5.75 -5.75","X V V X X T T T U W U U U","S E N N E E N E E W W N W","586351 588404 592270 594350 596230 598576 599949 602136 604455 607015 613121 619134 621427","586616 588993 592624 594440 596789 598932 600316 602657 604472 607437 613353 619725 622171","265 589 354 90 559 356 367 521 17 422 232 591 744","6","7","4","1","3","5","392.846153846154","209.096806190277"
